series_id,date,value
CN_FX_RESERVES,2021-05-01,32218.03
CN_FX_RESERVES,2021-06-01,32140.1
CN_FX_RESERVES,2021-07-01,32358.9
CN_FX_RESERVES,2021-08-01,32321.16
CN_FX_RESERVES,2021-09-01,32006.26
CN_FX_RESERVES,2021-10-01,32176.14
CN_FX_RESERVES,2021-11-01,32223.86
CN_FX_RESERVES,2021-12-01,32501.66
CN_FX_RESERVES,2022-01-01,32216.32
CN_FX_RESERVES,2022-02-01,32138.27
CN_FX_RESERVES,2022-03-01,31879.94
CN_FX_RESERVES,2022-04-01,31197.2
CN_FX_RESERVES,2022-05-01,31277.8
CN_FX_RESERVES,2022-06-01,30712.72
CN_FX_RESERVES,2022-07-01,31040.71
CN_FX_RESERVES,2022-08-01,30548.81
CN_FX_RESERVES,2022-09-01,30289.55
CN_FX_RESERVES,2022-10-01,30524.27
CN_FX_RESERVES,2022-11-01,31174.88
CN_FX_RESERVES,2022-12-01,31276.91
CN_FX_RESERVES,2023-01-01,31844.62
CN_FX_RESERVES,2023-02-01,31331.53
CN_FX_RESERVES,2023-03-01,31838.72
CN_FX_RESERVES,2023-04-01,32047.66
CN_FX_RESERVES,2023-05-01,31765.08
CN_FX_RESERVES,2023-06-01,31929.98
CN_FX_RESERVES,2023-07-01,32042.7
CN_FX_RESERVES,2023-08-01,31600.98
CN_FX_RESERVES,2023-09-01,31150.7
CN_FX_RESERVES,2023-10-01,31012.24
CN_FX_RESERVES,2023-11-01,31718.07
CN_FX_RESERVES,2023-12-01,32379.77
CN_FX_RESERVES,2024-01-01,32193.2
CN_FX_RESERVES,2024-02-01,32258.17
CN_FX_RESERVES,2024-03-01,32456.57
CN_FX_RESERVES,2024-04-01,32008.31
CN_FX_RESERVES,2024-05-01,32320.39
CN_FX_RESERVES,2024-06-01,32223.58
CN_FX_RESERVES,2024-07-01,32563.72
CN_FX_RESERVES,2024-08-01,32882.15
CN_FX_RESERVES,2024-09-01,33163.67
CN_FX_RESERVES,2024-10-01,32610.5
CN_FX_RESERVES,2024-11-01,32658.6
CN_FX_RESERVES,2024-12-01,32023.57
CN_FX_RESERVES,2025-01-01,32090.36
CN_FX_RESERVES,2025-02-01,32272.24
CN_FX_RESERVES,2025-03-01,32406.65
CN_FX_RESERVES,2025-04-01,32816.62
CN_FX_RESERVES,2025-05-01,32852.55
CN_FX_RESERVES,2025-06-01,33174.22
CN_FX_RESERVES,2025-07-01,32922.35
CN_FX_RESERVES,2025-08-01,33221.54
CN_FX_RESERVES,2025-09-01,33386.58
CN_FX_RESERVES,2025-10-01,33433.43
CN_FX_RESERVES,2025-11-01,33463.72
CN_FX_RESERVES,2025-12-01,33578.69
CN_FX_RESERVES,2026-01-01,33990.78
CN_FX_RESERVES,2026-02-01,34278.07
CN_FX_RESERVES,2026-03-01,33421.23
CN_FX_RESERVES,2026-04-01,34105.47
CN_FX_RESERVES,2026-05-01,34422.38
CN_FX_RESERVES,2026-06-01,34162.62
CN_GDP_CUM_YOY,2006-03-01,12.4
CN_GDP_CUM_YOY,2006-06-01,13.1
CN_GDP_CUM_YOY,2006-09-01,12.7
CN_GDP_CUM_YOY,2006-12-01,12.7
CN_GDP_CUM_YOY,2007-03-01,13.6
CN_GDP_CUM_YOY,2007-06-01,14.3
CN_GDP_CUM_YOY,2007-09-01,14.3
CN_GDP_CUM_YOY,2007-12-01,14.2
CN_GDP_CUM_YOY,2008-03-01,11.6
CN_GDP_CUM_YOY,2008-06-01,11.3
CN_GDP_CUM_YOY,2008-09-01,10.7
CN_GDP_CUM_YOY,2008-12-01,9.7
CN_GDP_CUM_YOY,2009-03-01,6.4
CN_GDP_CUM_YOY,2009-06-01,7.3
CN_GDP_CUM_YOY,2009-09-01,8.5
CN_GDP_CUM_YOY,2009-12-01,9.4
CN_GDP_CUM_YOY,2010-03-01,12.2
CN_GDP_CUM_YOY,2010-06-01,11.4
CN_GDP_CUM_YOY,2010-09-01,10.8
CN_GDP_CUM_YOY,2010-12-01,10.6
CN_GDP_CUM_YOY,2011-03-01,10.1
CN_GDP_CUM_YOY,2011-06-01,10
CN_GDP_CUM_YOY,2011-09-01,9.8
CN_GDP_CUM_YOY,2011-12-01,9.5
CN_GDP_CUM_YOY,2012-03-01,8.1
CN_GDP_CUM_YOY,2012-06-01,7.9
CN_GDP_CUM_YOY,2012-09-01,7.7
CN_GDP_CUM_YOY,2012-12-01,7.9
CN_GDP_CUM_YOY,2013-03-01,7.9
CN_GDP_CUM_YOY,2013-06-01,7.7
CN_GDP_CUM_YOY,2013-09-01,7.8
CN_GDP_CUM_YOY,2013-12-01,7.8
CN_GDP_CUM_YOY,2014-03-01,7.6
CN_GDP_CUM_YOY,2014-06-01,7.6
CN_GDP_CUM_YOY,2014-09-01,7.5
CN_GDP_CUM_YOY,2014-12-01,7.5
CN_GDP_CUM_YOY,2015-03-01,7.1
CN_GDP_CUM_YOY,2015-06-01,7.1
CN_GDP_CUM_YOY,2015-09-01,7
CN_GDP_CUM_YOY,2015-12-01,7
CN_GDP_CUM_YOY,2016-03-01,6.8
CN_GDP_CUM_YOY,2016-06-01,6.8
CN_GDP_CUM_YOY,2016-09-01,6.8
CN_GDP_CUM_YOY,2016-12-01,6.8
CN_GDP_CUM_YOY,2017-03-01,7
CN_GDP_CUM_YOY,2017-06-01,7
CN_GDP_CUM_YOY,2017-09-01,6.9
CN_GDP_CUM_YOY,2017-12-01,6.9
CN_GDP_CUM_YOY,2018-03-01,6.9
CN_GDP_CUM_YOY,2018-06-01,6.9
CN_GDP_CUM_YOY,2018-09-01,6.8
CN_GDP_CUM_YOY,2018-12-01,6.8
CN_GDP_CUM_YOY,2019-03-01,6.4
CN_GDP_CUM_YOY,2019-06-01,6.2
CN_GDP_CUM_YOY,2019-09-01,6.1
CN_GDP_CUM_YOY,2019-12-01,6.1
CN_GDP_CUM_YOY,2020-03-01,-6.8
CN_GDP_CUM_YOY,2020-06-01,-1.6
CN_GDP_CUM_YOY,2020-09-01,0.7
CN_GDP_CUM_YOY,2020-12-01,2.3
CN_GDP_CUM_YOY,2021-03-01,18.9
CN_GDP_CUM_YOY,2021-06-01,13
CN_GDP_CUM_YOY,2021-09-01,10.2
CN_GDP_CUM_YOY,2021-12-01,8.6
CN_GDP_CUM_YOY,2022-03-01,4.8
CN_GDP_CUM_YOY,2022-06-01,2.7
CN_GDP_CUM_YOY,2022-09-01,3.2
CN_GDP_CUM_YOY,2022-12-01,3.1
CN_GDP_CUM_YOY,2023-03-01,4.7
CN_GDP_CUM_YOY,2023-06-01,5.7
CN_GDP_CUM_YOY,2023-09-01,5.4
CN_GDP_CUM_YOY,2023-12-01,5.4
CN_GDP_CUM_YOY,2024-03-01,5.3
CN_GDP_CUM_YOY,2024-06-01,5
CN_GDP_CUM_YOY,2024-09-01,4.8
CN_GDP_CUM_YOY,2024-12-01,5
CN_GDP_CUM_YOY,2025-03-01,5.4
CN_GDP_CUM_YOY,2025-06-01,5.3
CN_GDP_CUM_YOY,2025-09-01,5.2
CN_GDP_CUM_YOY,2025-12-01,5
CN_GDP_CUM_YOY,2026-03-01,5
CN_GDP_CUM_YOY,2026-06-01,4.7
CN_GOLD_RESERVES,2015-06-01,623.97
CN_GOLD_RESERVES,2015-07-01,592.3751975
CN_GOLD_RESERVES,2015-08-01,617.95
CN_GOLD_RESERVES,2015-09-01,611.8913311
CN_GOLD_RESERVES,2015-10-01,632.6050881
CN_GOLD_RESERVES,2015-11-01,595.2234585
CN_GOLD_RESERVES,2015-12-01,601.91
CN_GOLD_RESERVES,2016-01-01,635.7
CN_GOLD_RESERVES,2016-02-01,710.06
CN_GOLD_RESERVES,2016-03-01,714.85
CN_GOLD_RESERVES,2016-04-01,747.51
CN_GOLD_RESERVES,2016-05-01,704.75
CN_GOLD_RESERVES,2016-06-01,774.29
CN_GOLD_RESERVES,2016-07-01,788.9
CN_GOLD_RESERVES,2016-08-01,771.75
CN_GOLD_RESERVES,2016-09-01,781.69
CN_GOLD_RESERVES,2016-10-01,753.48
CN_GOLD_RESERVES,2016-11-01,697.85
CN_GOLD_RESERVES,2016-12-01,678.78
CN_GOLD_RESERVES,2017-01-01,712.92
CN_GOLD_RESERVES,2017-02-01,743.76
CN_GOLD_RESERVES,2017-03-01,737.39
CN_GOLD_RESERVES,2017-04-01,750.19
CN_GOLD_RESERVES,2017-05-01,750.04
CN_GOLD_RESERVES,2017-06-01,735.85
CN_GOLD_RESERVES,2017-07-01,750.84
CN_GOLD_RESERVES,2017-08-01,777.02
CN_GOLD_RESERVES,2017-09-01,760.05
CN_GOLD_RESERVES,2017-10-01,752.38
CN_GOLD_RESERVES,2017-11-01,758.33
CN_GOLD_RESERVES,2017-12-01,764.73
CN_GOLD_RESERVES,2018-01-01,796.75
CN_GOLD_RESERVES,2018-02-01,780.64
CN_GOLD_RESERVES,2018-03-01,784.19
CN_GOLD_RESERVES,2018-04-01,777.88
CN_GOLD_RESERVES,2018-05-01,773.23
CN_GOLD_RESERVES,2018-06-01,740.71
CN_GOLD_RESERVES,2018-07-01,723.24
CN_GOLD_RESERVES,2018-08-01,712.28
CN_GOLD_RESERVES,2018-09-01,703.27
CN_GOLD_RESERVES,2018-10-01,719.68
CN_GOLD_RESERVES,2018-11-01,721.22
CN_GOLD_RESERVES,2018-12-01,763.31
CN_GOLD_RESERVES,2019-01-01,793.19
CN_GOLD_RESERVES,2019-02-01,794.98
CN_GOLD_RESERVES,2019-03-01,785.25
CN_GOLD_RESERVES,2019-04-01,783.49
CN_GOLD_RESERVES,2019-05-01,798.25
CN_GOLD_RESERVES,2019-06-01,872.68
CN_GOLD_RESERVES,2019-07-01,888.76
CN_GOLD_RESERVES,2019-08-01,954.5
CN_GOLD_RESERVES,2019-09-01,930.45
CN_GOLD_RESERVES,2019-10-01,946.51
CN_GOLD_RESERVES,2019-11-01,914.69
CN_GOLD_RESERVES,2019-12-01,954.06
CN_GOLD_RESERVES,2020-01-01,992.4
CN_GOLD_RESERVES,2020-02-01,1008.47
CN_GOLD_RESERVES,2020-03-01,1007.9
CN_GOLD_RESERVES,2020-04-01,1066.66
CN_GOLD_RESERVES,2020-05-01,1082.92
CN_GOLD_RESERVES,2020-06-01,1107.6
CN_GOLD_RESERVES,2020-07-01,1230.88
CN_GOLD_RESERVES,2020-08-01,1226.15
CN_GOLD_RESERVES,2020-09-01,1182.02
CN_GOLD_RESERVES,2020-10-01,1178.86
CN_GOLD_RESERVES,2020-11-01,1104.12
CN_GOLD_RESERVES,2020-12-01,1182.46
CN_GOLD_RESERVES,2021-01-01,1167.55
CN_GOLD_RESERVES,2021-02-01,1091.78
CN_GOLD_RESERVES,2021-03-01,1059.33
CN_GOLD_RESERVES,2021-04-01,1107.32
CN_GOLD_RESERVES,2021-05-01,1190.2
CN_GOLD_RESERVES,2021-06-01,1104.5
CN_GOLD_RESERVES,2021-07-01,1143.72
CN_GOLD_RESERVES,2021-08-01,1136.89
CN_GOLD_RESERVES,2021-09-01,1091.75
CN_GOLD_RESERVES,2021-10-01,1108.26
CN_GOLD_RESERVES,2021-11-01,1130.34
CN_GOLD_RESERVES,2021-12-01,1131.25
CN_GOLD_RESERVES,2022-01-01,1124.61
CN_GOLD_RESERVES,2022-02-01,1196.4
CN_GOLD_RESERVES,2022-03-01,1216.63
CN_GOLD_RESERVES,2022-04-01,1197.31
CN_GOLD_RESERVES,2022-05-01,1151.83
CN_GOLD_RESERVES,2022-06-01,1138.23
CN_GOLD_RESERVES,2022-07-01,1098.39
CN_GOLD_RESERVES,2022-08-01,1074.9
CN_GOLD_RESERVES,2022-09-01,1047.24
CN_GOLD_RESERVES,2022-10-01,1026.73
CN_GOLD_RESERVES,2022-11-01,1116.5
CN_GOLD_RESERVES,2022-12-01,1172.35
CN_GOLD_RESERVES,2023-01-01,1252.83
CN_GOLD_RESERVES,2023-02-01,1202.83
CN_GOLD_RESERVES,2023-03-01,1316.53
CN_GOLD_RESERVES,2023-04-01,1323.53
CN_GOLD_RESERVES,2023-05-01,1321.52
CN_GOLD_RESERVES,2023-06-01,1299.34
CN_GOLD_RESERVES,2023-07-01,1353.6
CN_GOLD_RESERVES,2023-08-01,1352.24
CN_GOLD_RESERVES,2023-09-01,1317.88
CN_GOLD_RESERVES,2023-10-01,1421.71
CN_GOLD_RESERVES,2023-11-01,1457.01
CN_GOLD_RESERVES,2023-12-01,1482.26
CN_GOLD_RESERVES,2024-01-01,1482.29
CN_GOLD_RESERVES,2024-02-01,1486.44
CN_GOLD_RESERVES,2024-03-01,1610.69
CN_GOLD_RESERVES,2024-04-01,1679.57
CN_GOLD_RESERVES,2024-05-01,1709.6
CN_GOLD_RESERVES,2024-06-01,1696.97
CN_GOLD_RESERVES,2024-07-01,1766.42
CN_GOLD_RESERVES,2024-08-01,1829.8
CN_GOLD_RESERVES,2024-09-01,1914.69
CN_GOLD_RESERVES,2024-10-01,1990.55
CN_GOLD_RESERVES,2024-11-01,1934.31
CN_GOLD_RESERVES,2024-12-01,1913.37
CN_GOLD_RESERVES,2025-01-01,2065.34
CN_GOLD_RESERVES,2025-02-01,2086.43
CN_GOLD_RESERVES,2025-03-01,2295.94
CN_GOLD_RESERVES,2025-04-01,2435.85
CN_GOLD_RESERVES,2025-05-01,2419.88
CN_GOLD_RESERVES,2025-06-01,2429.31
CN_GOLD_RESERVES,2025-07-01,2439.85
CN_GOLD_RESERVES,2025-08-01,2538.43
CN_GOLD_RESERVES,2025-09-01,2832.91
CN_GOLD_RESERVES,2025-10-01,2972.09
CN_GOLD_RESERVES,2025-11-01,3106.47
CN_GOLD_RESERVES,2025-12-01,3194.5
CN_GOLD_RESERVES,2026-01-01,3695.82
CN_GOLD_RESERVES,2026-02-01,3875.88
CN_GOLD_RESERVES,2026-03-01,3427.63
CN_GOLD_RESERVES,2026-04-01,3441.72
CN_GOLD_RESERVES,2026-05-01,3407.52
CN_GOLD_RESERVES,2026-06-01,3037.24
CN_IMPORTS_YOY,2008-01-01,27.6
CN_IMPORTS_YOY,2008-02-01,35.1
CN_IMPORTS_YOY,2008-03-01,24.6
CN_IMPORTS_YOY,2008-04-01,26.4
CN_IMPORTS_YOY,2008-05-01,40
CN_IMPORTS_YOY,2008-06-01,31
CN_IMPORTS_YOY,2008-07-01,33.7
CN_IMPORTS_YOY,2008-08-01,23.1
CN_IMPORTS_YOY,2008-09-01,21.3
CN_IMPORTS_YOY,2008-10-01,15.6
CN_IMPORTS_YOY,2008-11-01,-17.9
CN_IMPORTS_YOY,2008-12-01,-21.3
CN_IMPORTS_YOY,2009-01-01,-43.1
CN_IMPORTS_YOY,2009-02-01,-24.1
CN_IMPORTS_YOY,2009-03-01,-25.1
CN_IMPORTS_YOY,2009-04-01,-23
CN_IMPORTS_YOY,2009-05-01,-25.2
CN_IMPORTS_YOY,2009-06-01,-13.2
CN_IMPORTS_YOY,2009-07-01,-14.9
CN_IMPORTS_YOY,2009-08-01,-17
CN_IMPORTS_YOY,2009-09-01,-3.5
CN_IMPORTS_YOY,2009-10-01,-6.4
CN_IMPORTS_YOY,2009-11-01,26.7
CN_IMPORTS_YOY,2009-12-01,55.9
CN_IMPORTS_YOY,2010-01-01,85.5
CN_IMPORTS_YOY,2010-02-01,44.7
CN_IMPORTS_YOY,2010-03-01,66
CN_IMPORTS_YOY,2010-04-01,49.7
CN_IMPORTS_YOY,2010-05-01,48.3
CN_IMPORTS_YOY,2010-06-01,34.1
CN_IMPORTS_YOY,2010-07-01,22.7
CN_IMPORTS_YOY,2010-08-01,35.2
CN_IMPORTS_YOY,2010-09-01,24.1
CN_IMPORTS_YOY,2010-10-01,25.3
CN_IMPORTS_YOY,2010-11-01,37.7
CN_IMPORTS_YOY,2010-12-01,25.6
CN_IMPORTS_YOY,2011-01-01,51
CN_IMPORTS_YOY,2011-02-01,19.5
CN_IMPORTS_YOY,2011-03-01,27.2845
CN_IMPORTS_YOY,2011-04-01,21.8455
CN_IMPORTS_YOY,2011-05-01,28.4257
CN_IMPORTS_YOY,2011-06-01,19.2557
CN_IMPORTS_YOY,2011-07-01,22.9
CN_IMPORTS_YOY,2011-08-01,30.2
CN_IMPORTS_YOY,2011-09-01,20.9
CN_IMPORTS_YOY,2011-10-01,28.7
CN_IMPORTS_YOY,2011-11-01,22.1
CN_IMPORTS_YOY,2011-12-01,11.8
CN_IMPORTS_YOY,2012-01-01,-15.3
CN_IMPORTS_YOY,2012-02-01,39.6
CN_IMPORTS_YOY,2012-03-01,5.3
CN_IMPORTS_YOY,2012-04-01,0.3
CN_IMPORTS_YOY,2012-05-01,12.7
CN_IMPORTS_YOY,2012-06-01,6.3
CN_IMPORTS_YOY,2012-07-01,4.7
CN_IMPORTS_YOY,2012-08-01,-2.6
CN_IMPORTS_YOY,2012-09-01,2.4
CN_IMPORTS_YOY,2012-10-01,2.4
CN_IMPORTS_YOY,2012-11-01,0
CN_IMPORTS_YOY,2012-12-01,6
CN_IMPORTS_YOY,2013-01-01,28.8
CN_IMPORTS_YOY,2013-02-01,-15.2
CN_IMPORTS_YOY,2013-03-01,14.1
CN_IMPORTS_YOY,2013-04-01,16.8
CN_IMPORTS_YOY,2013-05-01,-0.3
CN_IMPORTS_YOY,2013-06-01,-0.7
CN_IMPORTS_YOY,2013-07-01,10.9
CN_IMPORTS_YOY,2013-08-01,7
CN_IMPORTS_YOY,2013-09-01,7.4
CN_IMPORTS_YOY,2013-10-01,7.6
CN_IMPORTS_YOY,2013-11-01,5.3
CN_IMPORTS_YOY,2013-12-01,8.3
CN_IMPORTS_YOY,2014-01-01,9.8
CN_IMPORTS_YOY,2014-02-01,9.7
CN_IMPORTS_YOY,2014-03-01,-11.5
CN_IMPORTS_YOY,2014-04-01,0.7
CN_IMPORTS_YOY,2014-05-01,-1.7
CN_IMPORTS_YOY,2014-06-01,5.3
CN_IMPORTS_YOY,2014-07-01,-1.7
CN_IMPORTS_YOY,2014-08-01,-2.4
CN_IMPORTS_YOY,2014-09-01,6.9
CN_IMPORTS_YOY,2014-10-01,4.4
CN_IMPORTS_YOY,2014-11-01,-6.8
CN_IMPORTS_YOY,2014-12-01,-2.4
CN_IMPORTS_YOY,2015-01-01,-19.7
CN_IMPORTS_YOY,2015-02-01,-20.5
CN_IMPORTS_YOY,2015-03-01,-12.5
CN_IMPORTS_YOY,2015-04-01,-16
CN_IMPORTS_YOY,2015-05-01,-17.3
CN_IMPORTS_YOY,2015-06-01,-6.7
CN_IMPORTS_YOY,2015-07-01,-8.4
CN_IMPORTS_YOY,2015-08-01,-13.7
CN_IMPORTS_YOY,2015-09-01,-20.2
CN_IMPORTS_YOY,2015-10-01,-18.6
CN_IMPORTS_YOY,2015-11-01,-8.8
CN_IMPORTS_YOY,2015-12-01,-7.4
CN_IMPORTS_YOY,2016-01-01,-19.9
CN_IMPORTS_YOY,2016-02-01,-13.7
CN_IMPORTS_YOY,2016-03-01,-8.1
CN_IMPORTS_YOY,2016-04-01,-11.1
CN_IMPORTS_YOY,2016-05-01,-0.5
CN_IMPORTS_YOY,2016-06-01,-9
CN_IMPORTS_YOY,2016-07-01,-12.5
CN_IMPORTS_YOY,2016-08-01,1.7
CN_IMPORTS_YOY,2016-09-01,-1.6
CN_IMPORTS_YOY,2016-10-01,-1.6
CN_IMPORTS_YOY,2016-11-01,5.5
CN_IMPORTS_YOY,2016-12-01,3.1
CN_IMPORTS_YOY,2017-01-01,17
CN_IMPORTS_YOY,2017-02-01,38.7
CN_IMPORTS_YOY,2017-03-01,20.2
CN_IMPORTS_YOY,2017-04-01,11.4
CN_IMPORTS_YOY,2017-05-01,14
CN_IMPORTS_YOY,2017-06-01,16.9
CN_IMPORTS_YOY,2017-07-01,11.1
CN_IMPORTS_YOY,2017-08-01,13.4
CN_IMPORTS_YOY,2017-09-01,18.8
CN_IMPORTS_YOY,2017-10-01,17.1
CN_IMPORTS_YOY,2017-11-01,17.6
CN_IMPORTS_YOY,2017-12-01,4.5
CN_IMPORTS_YOY,2018-01-01,37.6
CN_IMPORTS_YOY,2018-02-01,6.6
CN_IMPORTS_YOY,2018-03-01,14.8
CN_IMPORTS_YOY,2018-04-01,22.2
CN_IMPORTS_YOY,2018-05-01,26.2
CN_IMPORTS_YOY,2018-06-01,13.8
CN_IMPORTS_YOY,2018-07-01,27
CN_IMPORTS_YOY,2018-08-01,20.7
CN_IMPORTS_YOY,2018-09-01,14.3
CN_IMPORTS_YOY,2018-10-01,20.3
CN_IMPORTS_YOY,2018-11-01,2.9
CN_IMPORTS_YOY,2018-12-01,-7.6
CN_IMPORTS_YOY,2019-01-01,-0.9
CN_IMPORTS_YOY,2019-02-01,-4.4
CN_IMPORTS_YOY,2019-03-01,-7.2
CN_IMPORTS_YOY,2019-04-01,4.5
CN_IMPORTS_YOY,2019-05-01,-8.2
CN_IMPORTS_YOY,2019-06-01,-6.8
CN_IMPORTS_YOY,2019-07-01,-4.9
CN_IMPORTS_YOY,2019-08-01,-5.5
CN_IMPORTS_YOY,2019-09-01,-8.2
CN_IMPORTS_YOY,2019-10-01,-6.2
CN_IMPORTS_YOY,2019-11-01,0.8
CN_IMPORTS_YOY,2019-12-01,16.5
CN_IMPORTS_YOY,2020-01-01,-12.7
CN_IMPORTS_YOY,2020-02-01,7.7
CN_IMPORTS_YOY,2020-03-01,-1.3
CN_IMPORTS_YOY,2020-04-01,-14.4
CN_IMPORTS_YOY,2020-05-01,-16.7
CN_IMPORTS_YOY,2020-06-01,2.3
CN_IMPORTS_YOY,2020-07-01,-1.6
CN_IMPORTS_YOY,2020-08-01,-2.3
CN_IMPORTS_YOY,2020-09-01,12.7
CN_IMPORTS_YOY,2020-10-01,4.4
CN_IMPORTS_YOY,2020-11-01,3.9
CN_IMPORTS_YOY,2020-12-01,6.5
CN_IMPORTS_YOY,2021-01-01,28.7
CN_IMPORTS_YOY,2021-02-01,18.9
CN_IMPORTS_YOY,2021-03-01,39.1
CN_IMPORTS_YOY,2021-04-01,44
CN_IMPORTS_YOY,2021-05-01,52
CN_IMPORTS_YOY,2021-06-01,37.1
CN_IMPORTS_YOY,2021-07-01,28.2
CN_IMPORTS_YOY,2021-08-01,32.7
CN_IMPORTS_YOY,2021-09-01,17.2
CN_IMPORTS_YOY,2021-10-01,20.4
CN_IMPORTS_YOY,2021-11-01,31.4
CN_IMPORTS_YOY,2021-12-01,19.5
CN_IMPORTS_YOY,2022-01-01,21
CN_IMPORTS_YOY,2022-02-01,11.7
CN_IMPORTS_YOY,2022-03-01,0.7
CN_IMPORTS_YOY,2022-04-01,0.1
CN_IMPORTS_YOY,2022-05-01,3.5
CN_IMPORTS_YOY,2022-06-01,0
CN_IMPORTS_YOY,2022-07-01,1.6
CN_IMPORTS_YOY,2022-08-01,0
CN_IMPORTS_YOY,2022-09-01,0.2
CN_IMPORTS_YOY,2022-10-01,-0.7
CN_IMPORTS_YOY,2022-11-01,-10.6
CN_IMPORTS_YOY,2022-12-01,-7.5
CN_IMPORTS_YOY,2023-01-01,-21
CN_IMPORTS_YOY,2023-02-01,4.3
CN_IMPORTS_YOY,2023-03-01,-2
CN_IMPORTS_YOY,2023-04-01,-8.8
CN_IMPORTS_YOY,2023-05-01,-5.2
CN_IMPORTS_YOY,2023-06-01,-7
CN_IMPORTS_YOY,2023-07-01,-12.1
CN_IMPORTS_YOY,2023-08-01,-7.2
CN_IMPORTS_YOY,2023-09-01,-6.3
CN_IMPORTS_YOY,2023-10-01,2.9
CN_IMPORTS_YOY,2023-11-01,-0.7
CN_IMPORTS_YOY,2023-12-01,0.2
CN_IMPORTS_YOY,2024-01-01,15.6
CN_IMPORTS_YOY,2024-02-01,-8
CN_IMPORTS_YOY,2024-03-01,-2
CN_IMPORTS_YOY,2024-04-01,8.3
CN_IMPORTS_YOY,2024-05-01,2
CN_IMPORTS_YOY,2024-06-01,-2.5
CN_IMPORTS_YOY,2024-07-01,6.8
CN_IMPORTS_YOY,2024-08-01,0.2
CN_IMPORTS_YOY,2024-09-01,0.2
CN_IMPORTS_YOY,2024-10-01,-2.4
CN_IMPORTS_YOY,2024-11-01,-4
CN_IMPORTS_YOY,2024-12-01,1
CN_IMPORTS_YOY,2025-01-01,-16.3
CN_IMPORTS_YOY,2025-02-01,1.6
CN_IMPORTS_YOY,2025-03-01,-4.3
CN_IMPORTS_YOY,2025-04-01,-0.3
CN_IMPORTS_YOY,2025-05-01,-3.3
CN_IMPORTS_YOY,2025-06-01,1.2
CN_IMPORTS_YOY,2025-07-01,4.2
CN_IMPORTS_YOY,2025-08-01,1.4
CN_IMPORTS_YOY,2025-09-01,7.4
CN_IMPORTS_YOY,2025-10-01,0.9
CN_IMPORTS_YOY,2025-11-01,1.9
CN_IMPORTS_YOY,2025-12-01,5.7
CN_IMPORTS_YOY,2026-01-01,26.6
CN_IMPORTS_YOY,2026-02-01,14.3
CN_IMPORTS_YOY,2026-03-01,28.3
CN_IMPORTS_YOY,2026-04-01,25.2
CN_IMPORTS_YOY,2026-05-01,27.4
CN_IMPORTS_YOY,2026-06-01,36
CN_IMPORTS_YTD_YOY,2008-01-01,27.6
CN_IMPORTS_YTD_YOY,2008-02-01,30.9
CN_IMPORTS_YTD_YOY,2008-03-01,28.6
CN_IMPORTS_YTD_YOY,2008-04-01,27.9
CN_IMPORTS_YTD_YOY,2008-05-01,30.4
CN_IMPORTS_YTD_YOY,2008-06-01,30.6
CN_IMPORTS_YTD_YOY,2008-07-01,31.1
CN_IMPORTS_YTD_YOY,2008-08-01,30
CN_IMPORTS_YTD_YOY,2008-09-01,29
CN_IMPORTS_YTD_YOY,2008-10-01,27.6
CN_IMPORTS_YTD_YOY,2008-11-01,22.8
CN_IMPORTS_YTD_YOY,2008-12-01,18.5
CN_IMPORTS_YTD_YOY,2009-01-01,-43.1
CN_IMPORTS_YTD_YOY,2009-02-01,-34.2
CN_IMPORTS_YTD_YOY,2009-03-01,-30.9
CN_IMPORTS_YTD_YOY,2009-04-01,-28.7
CN_IMPORTS_YTD_YOY,2009-05-01,-28
CN_IMPORTS_YTD_YOY,2009-06-01,-25.4
CN_IMPORTS_YTD_YOY,2009-07-01,-23.6
CN_IMPORTS_YTD_YOY,2009-08-01,-22.7
CN_IMPORTS_YTD_YOY,2009-09-01,-20.4
CN_IMPORTS_YTD_YOY,2009-10-01,-19
CN_IMPORTS_YTD_YOY,2009-11-01,-15.8
CN_IMPORTS_YTD_YOY,2009-12-01,-11.2
CN_IMPORTS_YTD_YOY,2010-01-01,85.5
CN_IMPORTS_YTD_YOY,2010-02-01,63.6
CN_IMPORTS_YTD_YOY,2010-03-01,64.6
CN_IMPORTS_YTD_YOY,2010-04-01,60.1
CN_IMPORTS_YTD_YOY,2010-05-01,57.5
CN_IMPORTS_YTD_YOY,2010-06-01,52.7
CN_IMPORTS_YTD_YOY,2010-07-01,47.2
CN_IMPORTS_YTD_YOY,2010-08-01,45.5
CN_IMPORTS_YTD_YOY,2010-09-01,42.4
CN_IMPORTS_YTD_YOY,2010-10-01,40.5
CN_IMPORTS_YTD_YOY,2010-11-01,40.3
CN_IMPORTS_YTD_YOY,2010-12-01,38.7
CN_IMPORTS_YTD_YOY,2011-01-01,51
CN_IMPORTS_YTD_YOY,2011-02-01,36
CN_IMPORTS_YTD_YOY,2011-03-01,32.6
CN_IMPORTS_YTD_YOY,2011-04-01,29.6
CN_IMPORTS_YTD_YOY,2011-05-01,29.4
CN_IMPORTS_YTD_YOY,2011-06-01,27.6
CN_IMPORTS_YTD_YOY,2011-07-01,26.9
CN_IMPORTS_YTD_YOY,2011-08-01,27.5
CN_IMPORTS_YTD_YOY,2011-09-01,26.7
CN_IMPORTS_YTD_YOY,2011-10-01,26.9
CN_IMPORTS_YTD_YOY,2011-11-01,26.4
CN_IMPORTS_YTD_YOY,2011-12-01,24.9
